date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
17/07/2014,259.914,99.929,228.837,100.0,31.077,88.524,2.055,440.9
18/07/2014,260.024,99.929,228.891,100.0,31.133,89.333,2.105,437.73
19/07/2014,260.234,99.929,229.133,100.0,31.101,88.843,2.063,436.95
20/07/2014,263.87,99.897,230.118,84.318,33.752,85.37,4.004,380.77
21/07/2014,260.728,99.925,229.319,93.478,31.409,88.062,2.378,414.84
22/07/2014,260.518,99.92,229.28,100.0,31.237,89.296,2.194,446.27
23/07/2014,260.536,99.922,229.29,100.0,31.245,89.245,2.209,442.19
24/07/2014,260.608,99.925,229.352,100.0,31.256,89.519,2.211,447.69
25/07/2014,260.706,99.92,229.431,100.0,31.275,89.531,2.224,444.29
26/07/2014,261.192,99.913,229.558,100.0,31.634,89.578,2.176,441.5
27/07/2014,261.49,99.908,229.658,100.0,31.833,89.145,2.121,444.28
28/07/2014,261.518,99.908,229.621,100.0,31.897,89.481,2.145,440.93
29/07/2014,261.52,99.908,229.649,100.0,31.871,89.131,2.122,437.53
30/07/2014,261.001,99.918,229.586,100.0,31.415,88.722,2.167,418.68
31/07/2014,260.797,99.92,229.523,100.0,31.274,89.297,2.203,355.48
01/08/2014,260.845,99.92,229.607,100.0,31.237,89.224,2.17,357.69
02/08/2014,260.863,99.92,229.626,100.0,31.237,88.899,2.164,359.24
03/08/2014,260.659,99.911,229.505,100.0,31.154,88.623,2.095,357.55
04/08/2014,260.644,99.908,229.519,100.0,31.125,88.03,2.079,363.53
05/08/2014,260.692,99.904,229.469,100.0,31.223,89.378,2.152,350.83
06/08/2014,260.751,99.899,229.612,100.0,31.139,88.5,2.101,350.44
07/08/2014,260.757,99.899,229.574,97.917,31.183,89.147,2.15,334.33
08/08/2014,260.785,99.899,229.598,97.917,31.187,89.426,2.142,332.25
09/08/2014,260.849,99.891,229.722,100.0,31.128,87.68,2.068,330.84
10/08/2014,260.926,99.888,229.804,97.917,31.122,87.679,2.057,326.08
11/08/2014,261.07,99.887,229.963,97.917,31.107,86.602,2.035,336.92
12/08/2014,260.952,99.887,229.819,100.0,31.133,87.027,2.06,340.72
13/08/2014,260.907,99.888,229.79,100.0,31.117,88.288,2.052,339.33
14/08/2014,260.929,99.888,229.737,100.0,31.192,89.208,2.13,341.09
15/08/2014,260.801,99.885,229.656,100.0,31.145,89.139,2.106,342.15
16/08/2014,260.762,99.879,229.635,100.0,31.127,88.278,2.083,340.59
17/08/2014,260.754,99.879,229.682,100.0,31.073,88.346,2.095,340.72
18/08/2014,260.702,99.877,229.682,100.0,31.021,88.775,2.092,338.4
19/08/2014,265.717,99.887,234.31,11.011,31.408,87.964,6.071,4.3
20/08/2014,302.098,98.769,301.756,1.231,0.342,14.39,0.248,29.513
21/08/2014,302.464,98.94,302.11,1.283,0.355,19.788,0.063,54.727
22/08/2014,302.464,98.94,302.11,1.283,0.355,19.788,0.063,79.94
23/08/2014,302.464,98.94,302.11,1.283,0.355,19.788,0.063,105.153
24/08/2014,302.464,98.94,302.11,1.283,0.355,19.788,0.063,130.367
25/08/2014,267.621,99.875,232.526,51.867,35.095,82.229,6.282,155.58
26/08/2014,260.41,99.529,229.013,91.706,31.397,88.365,2.384,332.73
27/08/2014,260.281,99.548,229.36,99.809,30.92,88.592,2.033,358.23
28/08/2014,164.074,62.441,130.258,76.428,33.816,85.062,5.779,290.24
29/08/2014,177.674,68.206,146.86,99.291,30.814,86.924,2.018,374.02
30/08/2014,260.126,99.75,229.229,99.999,30.897,87.673,1.985,368.61
31/08/2014,259.814,99.818,228.933,100.0,30.881,88.506,2.064,377.32
01/09/2014,259.728,99.867,228.7,100.0,31.028,88.027,2.071,369.58
02/09/2014,259.916,99.868,228.755,100.0,31.161,88.98,2.147,419.29
03/09/2014,263.528,99.825,230.346,76.389,33.182,87.115,3.944,305.75
04/09/2014,260.825,99.864,229.377,96.038,31.448,88.407,2.203,327.3
05/09/2014,260.559,99.867,229.465,100.0,31.094,88.68,2.111,335.43
06/09/2014,260.564,99.873,229.405,97.917,31.159,88.98,2.157,333.78
07/09/2014,260.468,99.878,229.325,100.0,31.143,88.624,2.131,333.5
08/09/2014,260.328,99.879,229.165,100.0,31.163,88.848,2.152,333.06
09/09/2014,260.259,99.875,229.087,100.0,31.172,88.823,2.177,331.54
10/09/2014,260.236,99.868,229.034,100.0,31.202,89.146,2.193,332.39
11/09/2014,260.265,99.859,229.066,100.0,31.199,89.2,2.199,326.65
12/09/2014,260.322,99.853,229.117,100.0,31.206,89.109,2.203,338.03
13/09/2014,260.386,99.846,229.189,100.0,31.197,89.136,2.216,336.76
14/09/2014,260.468,99.839,229.262,100.0,31.206,89.036,2.213,331.91
15/09/2014,260.53,99.828,229.362,100.0,31.168,88.695,2.178,339.41
16/09/2014,260.72,99.818,229.533,100.0,31.187,86.847,2.081,335.78
17/09/2014,260.681,99.808,229.589,97.917,31.092,86.805,2.087,333.27
18/09/2014,260.753,99.8,229.663,97.917,31.09,86.988,2.087,333.09
19/09/2014,260.852,99.793,229.74,97.917,31.112,88.396,2.115,331.24
20/09/2014,260.921,99.787,229.727,97.917,31.194,89.044,2.195,340.08
21/09/2014,261.043,99.778,229.88,97.917,31.162,88.801,2.154,333.29
22/09/2014,261.119,99.772,229.922,97.917,31.197,88.997,2.181,333.16
23/09/2014,261.18,99.768,229.98,100.0,31.2,88.959,2.182,338.89
24/09/2014,261.191,99.757,229.993,100.0,31.198,89.059,2.163,337.74
25/09/2014,261.2,99.748,230.036,100.0,31.164,88.325,2.152,338.79
26/09/2014,261.214,99.74,230.093,100.0,31.121,87.881,2.116,338.8
27/09/2014,261.264,99.734,230.125,100.0,31.139,87.633,2.133,335.82
28/09/2014,261.286,99.728,230.149,100.0,31.137,88.033,2.13,334.71
29/09/2014,269.57,99.718,236.661,10.411,32.91,88.115,4.406,5.42
30/09/2014,267.47,99.663,232.714,43.945,34.756,82.783,6.075,157.75
01/10/2014,261.34,99.671,230.3,100.0,31.041,87.9,2.341,323.17
02/10/2014,261.68,99.678,230.622,100.0,31.057,88.218,2.371,341.36
03/10/2014,262.317,99.641,230.866,100.0,31.451,86.944,2.28,311.3
04/10/2014,261.483,99.647,230.411,100.0,31.072,87.38,2.373,325.86
05/10/2014,261.664,99.648,230.505,100.0,31.16,88.133,2.403,322.32
06/10/2014,261.723,99.66,230.661,100.0,31.062,85.538,2.348,320.67
07/10/2014,261.427,99.684,230.399,100.0,31.027,85.609,2.329,323.6
08/10/2014,261.532,99.689,230.436,100.0,31.096,87.603,2.354,320.46
09/10/2014,261.362,99.684,230.285,100.0,31.077,87.579,2.336,326.8
10/10/2014,261.264,99.68,230.194,100.0,31.069,87.746,2.342,330.91
11/10/2014,261.349,99.68,230.312,100.0,31.036,88.105,2.342,326.95
12/10/2014,261.391,99.678,230.316,100.0,31.075,88.369,2.369,325.64
13/10/2014,261.266,99.68,230.188,100.0,31.078,88.864,2.371,323.25
14/10/2014,261.326,99.68,230.242,100.0,31.084,88.789,2.399,322.94
15/10/2014,261.418,99.68,230.325,100.0,31.092,88.921,2.382,323.28
16/10/2014,261.389,99.68,230.355,100.0,31.034,88.267,2.334,321.24
17/10/2014,261.406,99.679,230.399,100.0,31.008,87.201,2.304,320.17
18/10/2014,261.423,99.67,230.454,100.0,30.969,86.424,2.266,321.63
19/10/2014,261.445,99.668,230.444,100.0,31.001,86.875,2.288,323.0
20/10/2014,261.455,99.667,230.403,100.0,31.052,88.164,2.331,319.88
21/10/2014,261.474,99.66,230.455,100.0,31.019,87.279,2.3,326.36
22/10/2014,261.493,99.659,230.44,100.0,31.053,87.985,2.331,324.91
23/10/2014,261.536,99.654,230.511,100.0,31.025,87.203,2.323,324.89
24/10/2014,261.567,99.65,230.491,100.0,31.076,87.434,2.347,325.66
25/10/2014,261.572,99.65,230.568,100.0,31.003,86.497,2.299,328.9
26/10/2014,261.603,99.645,230.602,100.0,31.001,85.646,2.291,344.97
27/10/2014,261.927,99.635,230.652,100.0,31.274,87.14,2.305,329.71
28/10/2014,262.409,99.629,230.77,100.0,31.639,87.23,2.243,329.27
29/10/2014,262.071,99.632,231.277,100.0,30.794,88.581,2.304,318.0
30/10/2014,261.291,99.631,230.328,100.0,30.963,87.368,2.276,327.23
31/10/2014,261.222,99.629,230.305,97.917,30.917,87.283,2.237,321.89
01/11/2014,261.205,99.629,230.285,100.0,30.92,86.914,2.223,326.63
02/11/2014,261.203,99.629,230.29,97.917,30.913,86.627,2.207,324.42
03/11/2014,261.235,99.621,230.329,100.0,30.906,87.455,2.193,340.8
04/11/2014,261.272,99.618,230.281,100.0,30.991,88.27,2.272,335.94
05/11/2014,261.292,99.618,230.308,100.0,30.984,88.402,2.28,331.12
06/11/2014,261.321,99.613,230.439,100.0,30.882,86.726,2.181,331.3
07/11/2014,261.127,99.612,230.428,100.0,30.698,84.961,2.172,339.2
08/11/2014,259.119,99.641,230.02,100.0,29.099,86.966,2.35,338.53
09/11/2014,258.694,99.641,230.028,100.0,28.666,87.226,2.35,335.86
10/11/2014,258.914,99.636,230.061,100.0,28.853,88.105,2.387,349.09
11/11/2014,258.752,99.638,230.106,100.0,28.646,86.733,2.38,363.01
12/11/2014,258.818,99.637,230.179,100.0,28.64,84.826,2.366,364.46
13/11/2014,258.987,99.629,230.293,100.0,28.694,85.85,2.411,359.37
14/11/2014,258.938,99.629,230.279,100.0,28.659,84.942,2.387,358.97
15/11/2014,258.963,99.626,230.305,100.0,28.657,85.529,2.382,362.59
16/11/2014,258.949,99.622,230.268,100.0,28.681,86.874,2.402,357.73
17/11/2014,258.777,99.613,230.108,100.0,28.669,87.058,2.396,353.08
18/11/2014,258.511,99.599,229.931,100.0,28.58,86.934,2.354,363.03
19/11/2014,260.268,99.554,230.178,100.0,30.09,86.703,2.172,353.98
20/11/2014,260.305,99.54,230.026,100.0,30.279,87.032,2.125,358.38
21/11/2014,259.316,99.537,229.792,100.0,29.524,87.126,2.147,356.36
22/11/2014,259.365,99.529,229.901,100.0,29.464,84.641,2.078,355.82
23/11/2014,259.213,99.408,229.65,100.0,29.563,88.178,2.149,343.6
24/11/2014,260.321,99.509,230.067,100.0,30.254,88.159,2.139,357.14
25/11/2014,260.959,99.423,230.208,100.0,30.751,88.01,2.098,340.37
26/11/2014,261.056,98.965,229.562,100.0,31.494,86.915,1.954,305.37
27/11/2014,261.899,99.478,230.427,100.0,31.472,84.063,1.921,321.38
28/11/2014,266.176,99.438,231.132,70.646,35.044,82.469,5.545,400.77
29/11/2014,273.241,99.378,234.695,45.26,38.546,69.733,9.029,336.44
30/11/2014,266.427,99.423,231.435,70.687,34.992,83.632,5.387,321.67
01/12/2014,263.723,99.458,230.555,82.461,33.168,85.676,3.459,198.35
02/12/2014,262.048,99.488,230.36,100.0,31.688,87.609,1.939,253.04
03/12/2014,261.984,99.478,230.269,100.0,31.715,87.731,1.957,262.77
04/12/2014,267.564,99.442,231.145,72.492,36.419,84.954,6.326,282.43
05/12/2014,265.19,99.458,230.356,73.69,34.834,87.048,5.048,483.94
06/12/2014,261.7,99.51,229.946,100.0,31.754,86.613,1.91,339.06
07/12/2014,261.79,99.531,230.023,100.0,31.767,87.054,1.903,310.03
08/12/2014,261.781,99.554,229.992,100.0,31.789,87.534,1.923,295.37
09/12/2014,261.736,99.568,229.981,100.0,31.755,86.469,1.896,302.9
10/12/2014,261.693,99.574,229.926,100.0,31.767,85.646,1.895,313.84
11/12/2014,261.679,99.581,229.893,100.0,31.786,86.087,1.899,281.74
12/12/2014,261.51,99.582,229.716,97.917,31.794,86.97,1.911,331.51
13/12/2014,261.513,99.59,229.718,97.917,31.794,87.423,1.916,277.88
14/12/2014,261.47,99.599,229.736,97.917,31.733,85.271,1.868,328.13
15/12/2014,261.468,99.606,229.662,97.917,31.806,86.863,1.932,306.76
16/12/2014,261.488,99.609,229.68,100.0,31.809,87.385,1.939,324.63
17/12/2014,261.525,99.609,229.727,100.0,31.797,86.97,1.923,333.97
18/12/2014,264.648,99.575,230.581,75.489,34.067,85.031,4.148,278.73
19/12/2014,264.441,99.588,230.301,80.431,34.14,84.583,3.967,278.82
20/12/2014,261.622,99.609,229.729,97.917,31.893,87.167,2.254,329.27
21/12/2014,261.669,99.615,229.766,100.0,31.903,86.29,2.284,319.65
22/12/2014,261.728,99.618,229.844,97.917,31.884,86.267,2.252,305.35
23/12/2014,261.728,99.618,229.823,100.0,31.905,86.763,2.272,312.7
24/12/2014,261.759,99.62,229.789,100.0,31.971,87.606,2.339,312.55
25/12/2014,261.792,99.627,229.796,100.0,31.995,88.034,2.385,318.56
26/12/2014,261.844,99.629,229.849,100.0,31.995,87.8,2.368,326.73
27/12/2014,261.914,99.629,230.001,100.0,31.913,86.913,2.31,314.02
28/12/2014,262.02,99.631,230.02,100.0,32.0,87.985,2.376,319.75
29/12/2014,265.045,99.582,230.956,83.284,34.089,87.924,4.257,292.71
30/12/2014,262.766,99.569,230.656,100.0,32.11,87.387,2.471,376.06
31/12/2014,262.468,99.556,230.446,100.0,32.022,86.643,2.394,353.86
01/01/2015,262.292,99.563,230.505,100.0,31.787,86.28,2.376,488.21
02/01/2015,261.933,99.573,230.625,100.0,31.308,86.837,2.443,324.9
03/01/2015,262.428,99.568,230.855,100.0,31.573,87.562,2.449,343.85
04/01/2015,262.334,99.568,230.964,100.0,31.37,87.546,2.47,337.58
05/01/2015,262.629,99.562,231.119,100.0,31.51,87.789,2.455,331.43
06/01/2015,262.443,99.568,231.245,100.0,31.198,87.325,2.4,324.45
07/01/2015,262.63,99.569,231.373,100.0,31.257,86.729,2.365,333.91
08/01/2015,262.838,99.567,231.46,100.0,31.378,86.399,2.352,322.41
09/01/2015,267.462,99.511,233.035,56.22,34.428,82.559,5.149,189.48
10/01/2015,268.064,99.494,232.168,65.14,35.896,81.985,5.152,231.0
11/01/2015,264.864,99.535,231.899,84.247,32.965,86.586,3.14,282.48
12/01/2015,264.006,99.549,232.064,100.0,31.942,85.259,2.073,312.71
13/01/2015,263.736,99.549,232.035,100.0,31.702,85.688,2.085,315.5
14/01/2015,263.92,99.535,232.059,100.0,31.861,85.878,2.149,282.1
15/01/2015,263.912,99.522,232.153,100.0,31.759,85.533,2.111,301.02
16/01/2015,263.867,99.519,232.081,100.0,31.785,85.485,2.133,305.23
17/01/2015,263.861,99.519,232.071,100.0,31.79,85.423,2.154,282.31
18/01/2015,263.861,99.519,232.071,100.0,31.79,85.423,2.154,297.94
19/01/2015,263.861,99.519,232.071,100.0,31.79,85.423,2.154,301.42
20/01/2015,268.366,99.464,233.389,69.244,34.978,84.512,5.394,215.18
21/01/2015,263.144,99.505,232.029,91.83,31.115,86.546,2.357,298.54
22/01/2015,262.878,99.499,232.087,100.0,30.791,86.807,2.048,314.32
23/01/2015,262.87,99.501,232.085,100.0,30.784,86.249,2.005,309.83
24/01/2015,262.791,99.498,231.983,100.0,30.809,87.613,2.026,308.19
25/01/2015,262.706,99.493,231.926,100.0,30.779,87.063,1.975,303.93
26/01/2015,263.718,99.48,232.504,100.0,31.215,87.735,1.983,277.44
27/01/2015,266.668,99.444,233.263,53.837,33.404,83.282,4.42,118.82
28/01/2015,263.124,99.466,231.801,100.0,31.324,86.603,2.064,309.9
29/01/2015,263.262,99.468,231.944,100.0,31.317,87.417,2.013,308.96
30/01/2015,263.207,99.476,231.929,100.0,31.278,87.462,2.011,277.58
31/01/2015,265.061,99.451,233.003,77.321,32.057,85.532,3.169,170.36
01/02/2015,264.845,99.446,232.544,72.403,32.301,84.959,3.284,183.95
02/02/2015,262.527,99.45,231.432,100.0,31.095,87.361,1.926,270.25
03/02/2015,262.964,99.452,231.863,76.408,31.101,87.583,2.086,139.66
04/02/2015,265.605,99.426,233.022,56.678,32.583,82.39,3.607,106.75
05/02/2015,261.749,99.432,230.868,100.0,30.881,87.107,1.861,338.0
06/02/2015,261.075,99.436,230.683,100.0,30.392,87.501,1.921,206.71
07/02/2015,261.628,99.466,231.204,100.0,30.424,87.342,1.959,249.26
08/02/2015,262.094,99.474,231.486,100.0,30.608,87.376,2.001,255.65
09/02/2015,261.794,99.472,231.232,100.0,30.563,87.658,2.023,293.78
10/02/2015,262.199,99.496,231.55,100.0,30.648,87.725,2.14,250.89
11/02/2015,262.623,99.52,231.889,100.0,30.734,86.903,2.184,272.56
12/02/2015,262.994,99.542,232.18,100.0,30.815,87.556,2.242,268.0
13/02/2015,261.052,98.705,230.464,98.466,30.588,86.265,2.223,271.96
14/02/2015,263.464,99.595,232.616,100.0,30.848,85.793,2.299,270.78
15/02/2015,261.683,98.814,231.031,97.912,30.652,84.152,2.338,269.97
16/02/2015,264.084,99.64,233.119,100.0,30.965,85.864,2.385,269.67
17/02/2015,264.4,99.659,233.259,93.478,31.142,86.745,2.503,260.65
18/02/2015,264.504,99.668,233.373,100.0,31.13,86.174,2.502,274.9
19/02/2015,264.422,99.668,233.324,100.0,31.098,86.251,2.464,278.07
20/02/2015,264.504,99.659,233.209,100.0,31.295,87.317,2.428,271.56
21/02/2015,264.161,99.657,233.09,100.0,31.071,88.257,2.438,265.58
22/02/2015,264.239,99.659,233.252,100.0,30.987,87.195,2.367,276.0
23/02/2015,264.307,99.659,233.34,100.0,30.968,86.423,2.337,275.59
24/02/2015,264.613,99.655,233.446,100.0,31.166,87.298,2.337,269.61
25/02/2015,264.518,99.656,233.456,100.0,31.062,88.241,2.397,272.17
26/02/2015,264.481,99.651,233.535,100.0,30.946,86.62,2.319,271.87
27/02/2015,264.451,99.65,233.49,100.0,30.961,86.535,2.365,273.25
28/02/2015,264.497,99.649,233.648,100.0,30.849,86.513,2.284,271.71
01/03/2015,264.839,99.642,233.736,100.0,31.103,86.404,2.248,271.85
02/03/2015,265.349,99.636,233.784,100.0,31.565,88.224,2.25,270.42
03/03/2015,265.305,99.638,233.75,100.0,31.554,87.471,2.255,271.12
04/03/2015,263.49,98.806,232.181,100.0,31.308,87.711,2.251,282.91
05/03/2015,264.986,99.645,233.81,100.0,31.176,87.179,2.284,270.27
06/03/2015,264.731,99.65,233.907,100.0,30.825,87.223,2.261,261.96
07/03/2015,264.8,99.65,234.008,100.0,30.792,85.593,2.202,259.79
08/03/2015,264.841,99.65,233.978,97.917,30.864,87.547,2.273,258.51
09/03/2015,264.895,99.65,234.103,100.0,30.792,86.661,2.202,263.44
10/03/2015,264.933,99.653,234.11,100.0,30.823,87.178,2.248,261.71
11/03/2015,264.982,99.656,234.231,100.0,30.751,86.807,2.201,261.22
12/03/2015,264.926,99.654,234.158,100.0,30.768,87.105,2.229,260.65
13/03/2015,264.943,99.65,234.234,100.0,30.708,86.802,2.168,257.26
14/03/2015,265.002,99.65,234.281,100.0,30.721,86.858,2.197,258.79
15/03/2015,265.066,99.653,234.323,100.0,30.742,87.155,2.204,256.56
16/03/2015,265.104,99.654,234.399,100.0,30.705,86.388,2.169,259.2
17/03/2015,265.181,99.65,234.498,100.0,30.683,85.552,2.137,262.19
18/03/2015,265.28,99.649,234.432,100.0,30.848,88.548,2.211,263.83
19/03/2015,265.242,99.649,234.431,100.0,30.811,88.201,2.234,264.35
20/03/2015,265.218,99.64,234.451,100.0,30.767,88.099,2.176,271.47
21/03/2015,265.192,99.638,234.438,100.0,30.754,88.395,2.174,274.32
22/03/2015,265.24,99.637,234.485,100.0,30.755,86.348,2.106,257.66
23/03/2015,265.14,99.641,234.417,99.994,30.723,87.489,2.156,229.5
24/03/2015,265.875,99.642,234.431,79.223,31.444,88.508,2.868,195.3
25/03/2015,265.985,99.652,234.418,81.29,31.567,88.216,2.825,250.48
26/03/2015,266.732,99.648,234.597,100.0,32.134,86.096,2.104,269.7
27/03/2015,265.556,99.661,234.457,100.0,31.099,88.563,2.304,273.87
28/03/2015,265.454,99.659,234.64,100.0,30.814,86.812,2.194,261.25
29/03/2015,265.451,99.658,234.569,97.826,30.881,88.545,2.24,250.31
30/03/2015,265.694,99.646,234.629,97.917,31.065,88.203,2.199,257.61
31/03/2015,265.436,99.647,234.616,100.0,30.821,87.967,2.17,261.54
01/04/2015,265.444,99.635,234.652,100.0,30.792,88.015,2.195,251.24
02/04/2015,265.512,99.629,234.753,100.0,30.76,88.256,2.205,256.09
03/04/2015,265.563,99.627,234.772,100.0,30.791,88.514,2.175,254.14
04/04/2015,265.495,99.62,234.782,100.0,30.713,88.424,2.155,253.43
05/04/2015,265.446,99.619,234.77,100.0,30.676,88.34,2.135,252.16
06/04/2015,265.324,99.618,234.661,100.0,30.663,88.052,2.139,252.07
07/04/2015,265.097,99.496,234.516,100.0,30.581,88.265,2.063,250.49
08/04/2015,265.079,99.599,234.546,100.0,30.533,88.151,2.013,251.63
09/04/2015,265.088,99.599,234.613,100.0,30.475,87.264,1.963,250.8
10/04/2015,265.066,99.599,234.612,100.0,30.454,87.104,1.92,248.18
11/04/2015,265.053,99.599,234.607,100.0,30.446,86.843,1.913,249.16
12/04/2015,265.086,99.599,234.585,100.0,30.501,86.635,1.966,249.64
13/04/2015,265.543,99.614,234.991,100.0,30.552,87.868,1.996,249.2
14/04/2015,265.971,99.636,235.3,100.0,30.671,87.43,2.11,250.23
15/04/2015,266.361,99.655,235.577,97.917,30.784,88.702,2.211,249.89
16/04/2015,266.54,99.667,235.692,100.0,30.848,88.763,2.237,252.44
17/04/2015,266.76,99.674,235.848,97.917,30.912,88.944,2.305,254.67
18/04/2015,267.134,99.688,236.166,97.917,30.968,88.92,2.351,252.32
19/04/2015,267.191,99.697,236.206,97.917,30.984,88.991,2.385,254.68
20/04/2015,267.032,99.69,236.05,100.0,30.982,89.007,2.367,255.71
21/04/2015,266.937,99.688,235.97,100.0,30.967,88.975,2.34,257.81
22/04/2015,266.836,99.682,235.904,100.0,30.931,88.956,2.312,257.92
23/04/2015,266.739,99.68,235.857,100.0,30.882,88.872,2.285,269.39
24/04/2015,266.621,99.68,235.808,100.0,30.814,88.842,2.251,268.14
25/04/2015,266.575,99.68,235.768,100.0,30.806,88.614,2.23,265.67
26/04/2015,266.536,99.674,235.753,100.0,30.783,88.686,2.224,265.19
27/04/2015,266.511,99.668,235.771,100.0,30.74,88.504,2.18,266.54
28/04/2015,266.482,99.663,235.819,100.0,30.663,87.848,2.12,265.58
29/04/2015,266.478,99.659,235.787,100.0,30.691,88.012,2.119,265.86
30/04/2015,266.59,99.653,235.734,100.0,30.856,88.58,2.138,266.93
01/05/2015,266.43,99.649,235.697,100.0,30.733,88.669,2.136,266.77
02/05/2015,266.389,99.641,235.695,100.0,30.694,88.633,2.12,264.65
03/05/2015,266.317,99.638,235.74,100.0,30.577,87.484,2.036,261.21
04/05/2015,266.288,99.631,235.734,100.0,30.555,87.349,2.004,256.3
05/05/2015,266.279,99.626,235.721,100.0,30.558,87.383,1.992,256.05
06/05/2015,266.274,99.618,235.774,100.0,30.5,87.062,1.926,251.22
07/05/2015,266.239,99.616,235.656,100.0,30.584,88.151,2.0,251.83
08/05/2015,266.229,99.609,235.655,100.0,30.573,88.192,2.0,248.81
09/05/2015,266.206,99.607,235.693,100.0,30.512,87.476,1.96,249.54
10/05/2015,266.193,99.6,235.689,100.0,30.503,87.781,1.953,249.52
11/05/2015,266.157,99.598,235.709,100.0,30.449,86.988,1.895,249.57
12/05/2015,266.14,99.589,235.698,100.0,30.442,86.387,1.873,249.17
13/05/2015,266.434,99.583,235.669,100.0,30.765,88.062,1.924,247.01
14/05/2015,266.665,99.576,235.627,100.0,31.038,88.332,1.975,218.91
15/05/2015,266.656,99.57,235.618,100.0,31.038,88.086,1.932,218.85
16/05/2015,266.654,99.57,235.623,100.0,31.031,87.993,1.91,220.18
17/05/2015,266.663,99.566,235.633,100.0,31.03,88.051,1.909,219.57
18/05/2015,266.646,99.559,235.747,100.0,30.899,87.234,1.823,218.22
19/05/2015,266.601,99.558,235.592,100.0,31.009,87.621,1.873,219.36
20/05/2015,266.574,99.554,235.557,100.0,31.017,88.467,1.898,219.12
21/05/2015,266.55,99.55,235.587,100.0,30.963,87.483,1.867,216.11
22/05/2015,266.32,99.552,235.514,100.0,30.806,87.725,1.897,213.4
23/05/2015,265.901,99.551,235.455,100.0,30.446,88.217,1.901,202.34
24/05/2015,266.18,99.543,235.497,100.0,30.683,87.653,1.839,216.49
25/05/2015,265.816,99.543,235.357,100.0,30.458,88.271,1.884,204.02
26/05/2015,265.736,99.54,235.327,100.0,30.41,88.286,1.885,210.6
27/05/2015,265.655,99.537,235.325,97.917,30.33,87.854,1.841,205.59
28/05/2015,265.601,99.529,235.277,97.917,30.323,87.692,1.836,209.54
29/05/2015,265.556,99.528,235.234,100.0,30.322,87.43,1.828,212.97
30/05/2015,265.527,99.523,235.184,100.0,30.343,88.24,1.858,211.21
31/05/2015,265.5,99.519,235.246,97.917,30.253,87.285,1.779,209.66
01/06/2015,265.502,99.519,235.247,100.0,30.255,86.692,1.785,212.13
02/06/2015,265.522,99.516,235.28,100.0,30.241,85.902,1.725,211.86
03/06/2015,265.472,99.509,235.181,100.0,30.291,88.101,1.814,210.38
04/06/2015,265.448,99.508,235.176,100.0,30.272,87.948,1.814,209.98
05/06/2015,265.445,99.508,235.279,100.0,30.167,85.889,1.743,209.93
06/06/2015,265.492,99.506,235.306,100.0,30.186,86.121,1.723,209.42
07/06/2015,268.385,99.472,236.121,74.928,32.264,86.136,3.487,158.34
08/06/2015,265.59,99.496,235.182,98.83,30.408,87.988,1.893,207.56
09/06/2015,265.699,99.49,235.309,100.0,30.389,88.255,1.862,208.95
10/06/2015,265.727,99.498,235.367,100.0,30.36,88.117,1.854,207.44
11/06/2015,265.742,99.499,235.387,100.0,30.356,88.072,1.786,205.45
12/06/2015,265.77,99.494,235.429,100.0,30.341,87.958,1.815,205.93
13/06/2015,265.642,99.484,235.272,100.0,30.37,88.372,1.844,203.36
14/06/2015,265.588,99.478,235.269,100.0,30.319,87.961,1.803,199.6
15/06/2015,265.563,99.478,235.231,100.0,30.332,88.04,1.812,200.25
16/06/2015,265.541,99.471,235.249,100.0,30.292,87.906,1.785,198.29
17/06/2015,265.501,99.469,235.209,100.0,30.292,87.516,1.765,197.29
18/06/2015,265.884,99.463,235.267,100.0,30.617,87.909,1.756,197.15
19/06/2015,266.289,99.473,235.489,100.0,30.8,88.063,1.812,194.1
20/06/2015,266.153,99.496,235.704,100.0,30.449,88.556,1.89,199.56
21/06/2015,266.455,99.512,236.026,100.0,30.429,87.42,1.893,197.87
22/06/2015,266.717,99.524,236.145,100.0,30.573,88.504,1.984,202.06
23/06/2015,267.008,99.537,236.365,100.0,30.643,88.557,2.049,199.63
24/06/2015,267.257,99.545,236.559,100.0,30.698,88.711,2.092,200.27
25/06/2015,267.513,99.553,236.734,100.0,30.779,88.991,2.157,199.69
26/06/2015,267.744,99.564,237.024,100.0,30.72,87.331,2.114,195.5
27/06/2015,268.113,99.569,237.115,100.0,30.998,88.874,2.192,198.1
28/06/2015,267.749,99.566,237.002,100.0,30.747,88.193,2.136,209.52
29/06/2015,267.861,99.554,236.828,100.0,31.033,88.96,2.151,209.13
30/06/2015,267.5,99.554,236.782,100.0,30.718,88.209,2.098,211.19
01/07/2015,267.346,99.552,236.768,100.0,30.578,86.957,2.034,195.17
02/07/2015,267.277,99.556,236.724,100.0,30.553,86.891,2.008,238.65
03/07/2015,267.157,99.549,236.478,100.0,30.679,88.699,2.039,237.7
04/07/2015,267.005,99.544,236.405,100.0,30.6,88.554,2.012,233.92
05/07/2015,266.963,99.54,236.418,100.0,30.545,88.416,1.96,232.49
06/07/2015,266.952,99.54,236.365,100.0,30.588,88.814,1.989,230.42
07/07/2015,266.918,99.54,236.414,100.0,30.504,88.447,1.927,229.25
08/07/2015,266.913,99.54,236.393,100.0,30.52,88.479,1.928,226.43
